gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000129993	41.4706248715535	-1.08808465022025	0.223774113158949	-4.86242414218561	1.15956822800335e-06	0.000321029874417517	CBFA2T3
ENSG00000165702	50.0266681140936	-1.43226714092409	0.294922430345682	-4.85641983637974	1.19527138034968e-06	0.00032145970009233	GFI1B
ENSG00000172889	102.731701133203	-1.56701567660001	0.323157790068867	-4.84907288252612	1.24039844142307e-06	0.000324329736919871	EGFL7
ENSG00000185420	85.2603244030692	0.950235348586242	0.19747313641777	4.81197273626093	1.49447744714431e-06	0.000380203140809985	SMYD3
ENSG00000116761	37.0771779313087	2.0592895266419	0.428651253397186	4.80411409116719	1.55438182542619e-06	0.000384654975668027	CTH
ENSG00000099968	62.3112708271694	0.731781511233382	0.152588239927444	4.79579233354645	1.62033076921453e-06	0.000384654975668027	BCL2L13
ENSG00000178951	40.1528991133246	-1.1817835385337	0.246511067197777	-4.79403846637664	1.63456910939351e-06	0.000384654975668027	ZBTB7A
ENSG00000166452	31.9127467817295	0.870949446937835	0.18215175783819	4.78144958508454	1.74035652007832e-06	0.000399560388377981	AKIP1
ENSG00000116990	13.0689863297346	1.45520987067947	0.304828687303578	4.7738612909166	1.8072688094254e-06	0.00040121894289767	MYCL
ENSG00000204334	34.4558862721746	1.00883682265304	0.211450365128554	4.77103372245162	1.83282848662486e-06	0.00040121894289767	ERICH2
ENSG00000088256	38.2718310920554	-1.29725172140944	0.272766673184879	-4.75590256779712	1.97561742309504e-06	0.000422647427354399	GNA11
ENSG00000269609	25.5475546477361	1.12763370072551	0.243579977047846	4.62941870014222	3.66693656996449e-06	0.000767041642957238	C10orf95-AS1
ENSG00000198755	1293.06316777193	0.356740082140249	0.0776578192753585	4.59374323756534	4.3536501392904e-06	0.000868436809619976	RPL10A
ENSG00000162772	23.0256984772268	1.78187642367375	0.387903456044317	4.59360801227349	4.3564736422099e-06	0.000868436809619976	ATF3
ENSG00000167553	978.195936841605	-0.49555726896223	0.107960099145757	-4.59018908729582	4.42844649545935e-06	0.000868436809619976	TUBA1C
ENSG00000172216	80.4303611905385	1.06157811894646	0.231633804131857	4.58300170359487	4.58348304574234e-06	0.000880496447134136	CEBPB
ENSG00000172432	24.2367042507875	1.15155371389867	0.251542931956247	4.57796092676127	4.69530367063005e-06	0.000883937869032813	GTPBP2
ENSG00000184897	120.983990160522	0.556267394578011	0.121914953758885	4.56274950223218	5.04880396077471e-06	0.000931850817309262	H1-10
ENSG00000253276	84.9016646729065	0.952119896568046	0.209682481454566	4.54076988198153	5.60491812736942e-06	0.00101459796794093	CCDC71L
ENSG00000135069	81.4560325837169	1.74543082843674	0.386200249371549	4.51949689643397	6.19867563330217e-06	0.00110090818370327	PSAT1
ENSG00000143319	55.7210489719555	-0.78342914188633	0.174191482211972	-4.49751693904861	6.87516850187538e-06	0.00119206191234757	ISG20L2
ENSG00000177971	120.740957581351	-0.647462870449012	0.144048718856558	-4.49474924586972	6.96519761809374e-06	0.00119206191234757	IMP3
ENSG00000170627	133.584008863584	0.639873887688441	0.143222371831216	4.46769509195473	7.90668931910074e-06	0.00132902976001242	GTSF1
ENSG00000171492	18.3518004273831	1.21374423476652	0.271967430542288	4.462829362863	8.08844640031199e-06	0.00133572887659889	LRRC8D
ENSG00000147689	223.420636777158	0.713171943084444	0.160265240922901	4.44994771778074	8.58911961413496e-06	0.00138136236919643	FAM83A
ENSG00000010165	35.222011754777	-0.822895511281775	0.184994127489673	-4.44822504610431	8.65827895278758e-06	0.00138136236919643	METTL13
ENSG00000106948	16.3669544221267	1.57406429593215	0.35427108186224	4.44310692156419	8.86690736482018e-06	0.00139106998375087	AKNA
ENSG00000181649	45.6955287184298	-0.973595140547386	0.219677317229095	-4.43193294978222	9.33920623271188e-06	0.00144114669292651	PHLDA2
ENSG00000226950	407.001172663566	-0.444114824784961	0.100994154116001	-4.39743100650017	1.09539688027293e-05	0.00166305981193694	DANCR
ENSG00000133639	45.3174547530872	0.836455415469235	0.192463937292621	4.34603711861871	1.38619121832868e-05	0.00207114570446475	BTG1
ENSG00000183337	50.3737549249756	-0.880470497885306	0.204743610451245	-4.30035641134192	1.7052363218335e-05	0.00247003290400853	BCOR
ENSG00000090861	131.945447962858	1.09988927749966	0.255770144310022	4.30030362013822	1.70564260873849e-05	0.00247003290400853	AARS1
ENSG00000187840	113.696668826715	0.702197234044256	0.163454773638574	4.29597263153007	1.73929041720968e-05	0.00248059707533254	EIF4EBP1
ENSG00000079999	65.8191863038387	-0.684177413860632	0.160125281791101	-4.27276321520052	1.93065443018639e-05	0.00271242539572306	KEAP1
ENSG00000164096	72.6497070571893	-0.614569590607209	0.144415058748179	-4.25557830280603	2.08509374290888e-05	0.00288632167676489	C4orf3
ENSG00000198380	48.0803256470015	1.16279957744975	0.274947250385059	4.22917332623356	2.34551591938091e-05	0.00318877274006388	GFPT1
ENSG00000255717	245.764493409386	1.18168599448868	0.279737882279686	4.22426160110563	2.39725461863487e-05	0.00318877274006388	SNHG1
ENSG00000130254	74.7859037378431	-0.72085287178542	0.170676057992665	-4.2235148869937	2.40521475134958e-05	0.00318877274006388	SAFB2
ENSG00000146733	26.3004643118381	1.19432982077118	0.284600197699976	4.1965178886848	2.71050062265947e-05	0.00354360310570744	PSPH
ENSG00000076604	82.0396664562423	-0.651622525127967	0.155743835064674	-4.18393784163191	2.86502478957068e-05	0.00369431210194915	TRAF4
ENSG00000105447	28.515960652877	-0.945788170223939	0.227566554508246	-4.1560947840851	3.23733561434107e-05	0.00411797839699898	GRWD1
ENSG00000291233	6.02140719912005	1.93198162938286	0.466469373748747	4.14171162804673	3.44723593591873e-05	0.00432651091530706	ENSG00000291233
ENSG00000106105	263.346613994147	0.991743353513239	0.240089213873112	4.13072848011148	3.61615488335924e-05	0.00444909147875668	GARS1
ENSG00000065989	26.9490819538064	-1.07562415671758	0.260488790650427	-4.1292531399597	3.63943529017597e-05	0.00444909147875668	PDE4A
ENSG00000108774	98.5612602350015	-0.691655213830641	0.167696441357872	-4.12444777140272	3.7162530558184e-05	0.00448475513005366	RAB5C
ENSG00000188486	131.487791473495	-0.669241367778273	0.162976452986697	-4.10636846927145	4.01928156773917e-05	0.00478342689836063	H2AX
ENSG00000162595	28.6671429485611	0.922653999031156	0.224840579346714	4.10359198376012	4.06784611560742e-05	0.00478342689836063	DIRAS3
ENSG00000119950	20.4643765036485	1.21760135017589	0.29696975171348	4.10008542334858	4.12997664360468e-05	0.00478342689836063	MXI1
ENSG00000179041	34.0549904944171	-0.857532319495766	0.20925533862056	-4.0980188374105	4.16701376464009e-05	0.00478342689836063	RRS1
ENSG00000166123	9.9010249788385	1.59367348109653	0.390833557013175	4.07762704225217	4.54976708795986e-05	0.005159874409514	GPT2
ENSG00000158402	25.3711582956825	1.05816819174617	0.260832472321987	4.05688824833093	4.97308620030951e-05	0.00543155738387623	CDC25C
ENSG00000128534	178.228588360223	0.52460254203231	0.129329458283124	4.05632675645996	4.9850507025458e-05	0.00543155738387623	LSM8
ENSG00000184557	15.1477941494733	-1.2764734138976	0.314899299860412	-4.05359241657072	5.0437061439848e-05	0.00543155738387623	SOCS3
ENSG00000262001	20.2537535326027	1.2248928974228	0.302250072424982	4.05258098896506	5.06556796239445e-05	0.00543155738387623	DLGAP1-AS2
ENSG00000117877	32.5768354220928	-1.37428385792949	0.339160600213252	-4.05201505441784	5.0778396874653e-05	0.00543155738387623	POLR1G
ENSG00000198435	12.7140046867148	-1.27804507114173	0.317073988608259	-4.03074713492422	5.55998343319842e-05	0.00588046337715694	NRARP
ENSG00000052802	45.8194706985066	1.12873250433432	0.280738315158722	4.02058587441536	5.80535818134836e-05	0.00601326152794928	MSMO1
ENSG00000115902	11.0825052643656	1.98753782945154	0.494379994894407	4.0202634612593	5.81330924299782e-05	0.00601326152794928	SLC1A4
ENSG00000114796	12.7476947758003	1.80303896053462	0.45034432152589	4.00368978657361	6.23621283583402e-05	0.00631471650225038	KLHL24
ENSG00000128272	191.191246015769	0.796115437767385	0.198850514107272	4.00358752574264	6.23891038679789e-05	0.00631471650225038	ATF4
ENSG00000140044	4.09392780090938	2.85137030121955	0.713322044661076	3.9973113442391	6.40660132822606e-05	0.0063982491270554	JDP2
ENSG00000179409	23.9069526347847	-0.939218437183713	0.235177398273799	-3.99365944209593	6.50612931024504e-05	0.0063982491270554	GEMIN4
ENSG00000066135	16.9954531195384	1.26787326775956	0.317527163898233	3.99296001070923	6.52535765640411e-05	0.0063982491270554	KDM4A
ENSG00000184992	42.0336833155027	-0.688352839548773	0.17307483059697	-3.97719782347615	6.97321512090634e-05	0.00676689421990633	BRI3BP
ENSG00000070526	27.4923057823039	1.13794375411275	0.28651232466908	3.97170961293574	7.13586725217314e-05	0.00685407331068426	ST6GALNAC1
ENSG00000099940	178.879054849499	0.449002776851024	0.113683016710388	3.94960293844837	7.8280940598994e-05	0.00737886568942228	SNAP29
ENSG00000132819	76.2997925013428	-1.2048055344072	0.305210382810293	-3.94745920277576	7.89849721275393e-05	0.00737886568942228	RBM38
ENSG00000204713	117.489494062359	-0.780096826772486	0.197648658913524	-3.94688651600614	7.91740608341284e-05	0.00737886568942228	TRIM27
ENSG00000133112	858.907228394819	0.478264782920147	0.121310354059899	3.942489382926	8.06402210760782e-05	0.00744182746067768	TPT1
ENSG00000182199	146.755442316048	0.43999416927212	0.111954682360695	3.93010957643157	8.49071584301061e-05	0.00775952507089892	SHMT2
ENSG00000143569	69.6912565193545	-0.597709544242122	0.152952092398834	-3.90782195174912	9.31318954932046e-05	0.00842933204113014	UBAP2L
ENSG00000085872	52.1551225017107	-0.784084313706845	0.20079857341701	-3.90483010095142	9.4291605435731e-05	0.00845301792349081	CHERP
ENSG00000178252	24.9867289863383	-1.02943994646884	0.264514660971693	-3.89180676294918	9.95004805990821e-05	0.00883583041395434	WDR6
ENSG00000168209	360.833206031264	1.66156773745065	0.430198021991458	3.86233235048125	0.000112309635001532	0.00988009901186377	DDIT4
ENSG00000249196	109.921035065376	0.502983960340127	0.130367297863092	3.85820653326993	0.00011422210923963	0.0099553029099318	TMEM132D-AS1
ENSG00000159086	26.0178053798128	-0.940134117193856	0.244895638768901	-3.83891735238709	0.000123578015979558	0.0106719253616108	PAXBP1
ENSG00000185651	348.631814500912	-0.306275770502708	0.0799300107212044	-3.83179944227703	0.000127209422370246	0.0108241743560246	UBE2L3
ENSG00000127080	13.3815563144792	-1.05568490702066	0.275630176507806	-3.8300773899144	0.000128102964187172	0.0108241743560246	IPPK
ENSG00000134684	177.79909281197	0.482780214977837	0.126152493990661	3.82695735697129	0.00012973697953146	0.0108241743560246	YARS1
ENSG00000081087	5.51029273907236	-1.87061504923656	0.488848908011304	-3.82657098866488	0.000129940688646635	0.0108241743560246	OSTM1
ENSG00000141522	69.2009389612218	-0.597685410763592	0.156404813795363	-3.82140035373587	0.000132696030132674	0.0109567344880602	ARHGDIA
ENSG00000131711	146.763521666019	0.872412834678672	0.229630367076389	3.79920498227683	0.00014516099566708	0.0118726966886309	MAP1B
ENSG00000120656	25.9940803371382	0.961797509026816	0.253447340524278	3.79486131926756	0.000147726004965651	0.0118726966886309	TAF12
ENSG00000273604	6.10435455731204	-1.88368821287568	0.496557506354888	-3.79349458777371	0.000148541870206154	0.0118726966886309	EPOP
ENSG00000172717	16.3250553057775	-1.11118866604329	0.292973706055073	-3.79279315200529	0.000148962235182032	0.0118726966886309	GARIN2
ENSG00000104356	18.635820183809	-0.99057365183764	0.261302267495638	-3.79091104463599	0.000150095708695111	0.0118726966886309	POP1
ENSG00000115310	81.5324576854214	0.941645448130203	0.249112321117973	3.78000350967893	0.00015682614812764	0.0123017044360456	RTN4
ENSG00000100336	5.4574856046199	-1.75438263906272	0.467674236823803	-3.75129203391138	0.000175925643209577	0.0136858518969566	APOL4
ENSG00000141580	28.0381197477075	-0.772537645631053	0.206385932719232	-3.74317006712864	0.000181713151425051	0.0140202122488853	WDR45B
ENSG00000177469	129.153174182984	-0.697811322355743	0.18669350313057	-3.73773757872927	0.0001856836028521	0.0141495200984636	CAVIN1
ENSG00000175592	8.03495428344159	-1.63968046859601	0.438795593136377	-3.73677515053438	0.000186395462892753	0.0141495200984636	FOSL1
ENSG00000082516	45.8559702262461	-0.666678227290604	0.178705275979705	-3.73060181707404	0.00019102292505464	0.014349401771456	GEMIN5
ENSG00000214022	121.815685766404	-0.609148024476966	0.163344850148341	-3.7292147497994	0.000192077406055822	0.014349401771456	REPIN1
ENSG00000143368	56.0216697611003	-0.949603514189553	0.255188947953132	-3.72117805965467	0.000198295551974949	0.0146972915806314	SF3B4
ENSG00000156639	43.3738119966148	0.721244885069108	0.194249580737382	3.71298039527922	0.000204832759585087	0.0150632091091752	ZFAND3
ENSG00000135365	28.3463737651611	0.87908036354011	0.237754114054394	3.69743491941843	0.000217789029719932	0.0158918460213467	PHF21A
ENSG00000174564	5.66165227216544	2.16120210869215	0.587360479957995	3.67951570191904	0.00023367730194118	0.0169200341782487	IL20RB
ENSG00000273117	9.67074227932144	1.32139404175929	0.359739739855731	3.67319452193194	0.000239536994901238	0.0172119216259951	INSIG1-DT
ENSG00000115977	15.3438333007836	1.19409764582844	0.328338545998683	3.63678788366575	0.000276059078719646	0.0196859402120305	AAK1
ENSG00000117481	30.3160642897767	0.87752532546346	0.241892535270722	3.62774867972404	0.000285903354169461	0.0202346486676476	NSUN4
ENSG00000148411	19.4740605056911	-1.58912976267135	0.438430385263127	-3.62458856887308	0.000289421825597852	0.020330803316064	NACC2
ENSG00000125826	44.4713965709104	0.861867113591235	0.238049089089606	3.62054363193473	0.000293984667143293	0.0204983531245912	RBCK1
ENSG00000105610	78.4754357998718	-0.578684567617417	0.160033333469849	-3.616025205939	0.000299161258739264	0.020666491529566	KLF1
ENSG00000272888	58.4237389542182	0.681026938715013	0.188408939829095	3.61462114978605	0.000300787139015249	0.020666491529566	CHASERR
ENSG00000128165	3.97313873969309	3.05735240957971	0.848542146941007	3.60306488086828	0.000314486989638026	0.021097305781046	ADM2
ENSG00000198938	1882.88391859271	-1.06204821543518	0.294793838020706	-3.60268119091615	0.00031495171738957	0.021097305781046	MT-CO3
ENSG00000113272	26.9382544010706	0.965032195218282	0.268088440256488	3.59967850271726	0.000318610857699186	0.021097305781046	THG1L
ENSG00000107815	19.7885218589257	-1.10314658026579	0.30651166700233	-3.59903618369412	0.000319398750933206	0.021097305781046	TWNK
ENSG00000115758	332.519522771949	-0.444627657916443	0.123540857527527	-3.59903328190329	0.000319402314516205	0.021097305781046	ODC1
ENSG00000145907	97.2294581694816	-0.501194122876513	0.139347077788053	-3.5967322087574	0.0003222399241977	0.021097305781046	G3BP1
ENSG00000050426	41.5325427695578	0.794019240969968	0.220793130474903	3.59621352014945	0.000322882804946361	0.021097305781046	LETMD1
ENSG00000171223	51.521142587232	-1.08508336705587	0.301871395921554	-3.59452197762338	0.000324987712551967	0.021097305781046	JUNB
ENSG00000116717	101.897722453605	0.821815418937766	0.228773847982605	3.59226120548645	0.000327821010275409	0.0211354737652221	GADD45A
ENSG00000261824	18.7479944177811	1.04237975426544	0.290392318604622	3.58955691140259	0.000331240510916064	0.0212106593826728	LINC00662
ENSG00000215417	21.260181892306	-1.58384427589663	0.441646079952552	-3.58622967075082	0.000335493506578171	0.0213017324422679	MIR17HG
ENSG00000007376	23.6960456117461	-1.10594185356808	0.30849881865206	-3.58491438768009	0.000337188795697219	0.0213017324422679	RPUSD1
ENSG00000160877	17.4825392782514	-1.02566803541034	0.28671587578138	-3.57729767357707	0.000347164747368905	0.0217857451132233	NACC1
ENSG00000179134	39.0936502952701	-0.718566204843564	0.200991514204674	-3.57510717647428	0.000350084453282249	0.0218234765479855	SAMD4B
ENSG00000069974	71.5185853876782	0.618610893209574	0.173208617577878	3.57147872813796	0.000354971382927808	0.0219825370230227	RAB27A
ENSG00000126903	24.0881042250721	-0.970575620499464	0.273651662358491	-3.54675579945129	0.000390005917930299	0.0238153907159862	SLC10A3
ENSG00000213024	92.4732148657601	-0.7144794335777	0.201516933822695	-3.54550568046224	0.000391860541606774	0.0238153907159862	NUP62
ENSG00000160439	31.5684759956918	-1.14177381760437	0.322153030142477	-3.54419704542093	0.000393810803757406	0.0238153907159862	RDH13
ENSG00000110944	12.3500070381511	1.23213497597009	0.347706124726762	3.54361021664009	0.000394688298278322	0.0238153907159862	IL23A
ENSG00000175040	38.2754902929584	-0.979707411287061	0.276787385810599	-3.53956669093822	0.000400784490874831	0.0240292000802853	CHST2
ENSG00000139722	26.0614339078756	-0.897511115548167	0.254627245983556	-3.52480392301037	0.000423796355737158	0.0250681692831648	VPS37B
ENSG00000198771	42.9265932919592	0.827982596920576	0.235007493709746	3.52321785084524	0.000426340767225976	0.0250681692831648	RCSD1
ENSG00000113712	59.5790628038609	0.682720674808966	0.193863128862268	3.52166334473024	0.000428848374639178	0.0250681692831648	CSNK1A1
ENSG00000164758	24.7106988082186	0.751341919266754	0.213389217436419	3.52099289876548	0.000429934130185132	0.0250681692831648	MED30
ENSG00000124217	7.12544082752418	-1.46977966795234	0.417542470202641	-3.5200722629222	0.000431429238698896	0.0250681692831648	MOCS3
ENSG00000141682	14.1992027734035	1.32712177432672	0.377800471797028	3.51275838278919	0.000443480566286376	0.0254827939370869	PMAIP1
ENSG00000143158	229.263404259264	0.448735152903393	0.127755247721026	3.51245965162448	0.000443979412055906	0.0254827939370869	MPC2
ENSG00000196517	8.47650613447864	2.43144213425047	0.693455047164633	3.50627217177529	0.000454430282772513	0.0259245591014404	SLC6A9
ENSG00000087087	86.2436650813085	-0.738292318725943	0.210815472569668	-3.50207842776796	0.000461643707380993	0.0261774229974535	SRRT
ENSG00000157259	48.6911968114429	0.617927546630389	0.177460765941945	3.48205161490479	0.000497587771425467	0.0280466688169337	GATAD1
ENSG00000108306	15.9041158532481	1.06958420709989	0.308311699012719	3.46916516799374	0.000522078383775942	0.0292519275385889	FBXL20
ENSG00000272686	15.0501008175558	1.14061783476061	0.329082403488004	3.46605537905096	0.000528154481838232	0.0292897401810732	WASL-DT
ENSG00000065060	23.1330869461505	1.11928861012188	0.32296762103466	3.46563722560214	0.000528976503854504	0.0292897401810732	BLTP3A
ENSG00000163689	5.76117451594956	1.54207864383954	0.446354792845607	3.45482712083914	0.000550645778271168	0.0303112790109152	CFAP20DC
ENSG00000119655	34.6375132460998	0.912169875669756	0.264358769660815	3.45049977664865	0.000559549630386617	0.0305962217726347	NPC2
ENSG00000137185	14.19349816843	1.08047102024633	0.313255823444582	3.44916499353595	0.000562322996564943	0.0305962217726347	ZSCAN9
ENSG00000151012	12.8745174951736	1.66884752533881	0.484198425933062	3.44661906350254	0.000567648371745158	0.0305991072159884	SLC7A11
ENSG00000130522	172.57090438099	-0.667277368051876	0.193636292884473	-3.44603461526702	0.000568877484627426	0.0305991072159884	JUND
ENSG00000183741	28.3363680225081	-0.858165089685086	0.250043259041669	-3.43206648711164	0.000599000688573357	0.0318744234976711	CBX6
ENSG00000168159	68.5805439723859	0.501185491192374	0.14603715406127	3.43190398644786	0.000599359710941017	0.0318744234976711	RNF187
ENSG00000273355	4.21005464790978	2.26813952943065	0.661893706903457	3.42674285277874	0.00061086725205494	0.0322608856960523	ENSG00000273355
ENSG00000110104	52.4854902639893	-0.56159827750448	0.163942388380029	-3.42558311522617	0.000613481200424239	0.0322608856960523	CCDC86
ENSG00000239306	55.3484310496593	-0.64433910595169	0.188576998374781	-3.41684888138435	0.000633504342874132	0.0331287576637456	RBM14
ENSG00000182118	68.7871033821446	0.685217863881025	0.200696723047881	3.41419557566742	0.000639706376926115	0.0332682658895333	FAM89A
ENSG00000120833	62.833451036283	0.866798198111423	0.254171059548783	3.41029462461307	0.000648927370057399	0.0335623809579687	SOCS2
ENSG00000175643	21.2117579774309	1.02490093294344	0.302174378895229	3.39175325416587	0.000694469500471631	0.035721537748303	RMI2
ENSG00000167548	10.8603693586243	-1.17967785723081	0.348066549798596	-3.38923076036298	0.000700890004988355	0.035855856613888	KMT2D
ENSG00000196227	12.65960152943	-1.1644007472227	0.343756097933558	-3.38728753968972	0.000705873653615539	0.0359156146026112	FAM217B
ENSG00000132361	42.163296970035	-0.926541663644486	0.273874582385893	-3.38308745401929	0.000716758040241803	0.0362733517892263	CLUH
ENSG00000168924	78.2927383371906	-0.544090716823999	0.161131950469007	-3.37667802841282	0.000733668760473389	0.0369306098520642	LETM1
ENSG00000160208	84.7128408494693	-0.460112250873653	0.136337033574235	-3.37481488933177	0.000738653574498493	0.0369837558337996	RRP1B
ENSG00000120699	24.9229341163687	0.871412427178669	0.258461698073004	3.37153409451227	0.000747507856822589	0.0371296761979187	EXOSC8
ENSG00000176087	50.4119680334348	-0.502556917097145	0.149090548894241	-3.37081673402141	0.000749456972017906	0.0371296761979187	SLC35A4
ENSG00000171681	15.5324890022063	1.04817389543869	0.311568111169399	3.36418862477487	0.000767690558195142	0.0378338807554496	ATF7IP
ENSG00000198888	310.059155875294	-1.12225572304894	0.334006056764071	-3.35998614492687	0.000779463814068753	0.0382140254261936	MT-ND1
ENSG00000070495	40.407569577827	-0.932400517959691	0.277794177546533	-3.35644370301283	0.000789517927606145	0.0385063847282728	JMJD6
ENSG00000249992	66.5741234206085	-0.79354930723244	0.2368706502433	-3.350137749938	0.000807713816285524	0.0391907739829672	TMEM158
ENSG00000145734	48.028318552831	-0.743230804354699	0.222404307137151	-3.34180040810256	0.000832368905970245	0.0400240667529896	BDP1
ENSG00000250317	30.3558360064655	0.810260395828571	0.242555546428722	3.34051481303347	0.000836232196297832	0.0400240667529896	SMIM20
ENSG00000100811	127.92809410527	-0.371664886081477	0.11127536472155	-3.34004644254831	0.000837643806473914	0.0400240667529896	YY1
ENSG00000173917	47.902301606316	0.588431738373279	0.176389535734026	3.33597872416061	0.000849996685618216	0.0404091858672943	HOXB2
ENSG00000105856	15.9625783436473	1.19336620452375	0.358962372149052	3.32448829491307	0.00088580951783311	0.0417587709732598	HBP1
ENSG00000120694	173.932776111442	-1.28676505326769	0.387109607585994	-3.32403285284476	0.000887257430643999	0.0417587709732598	HSPH1
ENSG00000111911	21.5523067654529	0.929269149911264	0.279905978275666	3.31993319912614	0.000900389901478997	0.0419373574785927	HINT3
ENSG00000175283	7.98787164231786	-1.62678478553072	0.490075091636921	-3.31946024862644	0.000901916445396289	0.0419373574785927	DOLK
ENSG00000115216	30.1376829325013	-0.723114042831545	0.217937718357302	-3.31798482741763	0.000906694094980403	0.0419373574785927	NRBP1
ENSG00000136875	36.0269481058144	-0.675682137405036	0.203683481608312	-3.31731435494798	0.000908872933775938	0.0419373574785927	PRPF4
ENSG00000113739	9.0802891760155	1.77409407756391	0.536034755009696	3.30966240711726	0.000934085584474764	0.0427500485063317	STC2
ENSG00000139372	34.542689256693	-0.760589345335321	0.229839586460959	-3.3092182119137	0.000935568893265094	0.0427500485063317	TDG
ENSG00000132002	332.051883043151	-1.05075626780775	0.318358511305069	-3.30054397949129	0.000964975881618119	0.0438805643538066	DNAJB1
ENSG00000160818	76.2712443785396	-0.54122837234052	0.164048729323592	-3.2991927128733	0.000969633207860594	0.0438805643538066	GPATCH4
